HomePlanet,CryoSleep,Destination,Age,VIP,CabinDeck,CabinNumber,CabinSide,TotalSpent
Mars,True,TRAPPIST-1e,4.0,False,F,1587,S,0.0
Earth,False,TRAPPIST-1e,46.0,False,G,1346,P,884.0
Mars,True,TRAPPIST-1e,32.0,False,F,1588,S,0.0
Europa,True,TRAPPIST-1e,23.0,False,C,273,P,0.0
Earth,True,55 Cancri e,32.0,False,G,1348,P,0.0
Earth,False,TRAPPIST-1e,34.0,False,F,1703,P,902.0
Earth,False,TRAPPIST-1e,61.0,False,G,1336,S,807.0
Mars,False,TRAPPIST-1e,21.0,False,E,542,S,1896.0
Mars,False,TRAPPIST-1e,15.0,False,F,1705,P,1337.0
Earth,True,TRAPPIST-1e,14.0,False,G,1350,P,0.0
Earth,True,TRAPPIST-1e,18.0,False,G,1339,S,0.0
Europa,True,TRAPPIST-1e,39.0,False,C,310,S,0.0
Mars,False,TRAPPIST-1e,40.0,False,F,1591,S,1309.0
Mars,True,TRAPPIST-1e,12.0,False,F,1593,S,0.0
Europa,False,TRAPPIST-1e,28.0,False,C,275,P,7792.0
Earth,False,TRAPPIST-1e,0.0,False,G,1340,S,0.0
Earth,False,TRAPPIST-1e,17.0,False,F,1594,S,871.0
Mars,False,55 Cancri e,23.0,False,F,1595,S,2982.0
Earth,False,TRAPPIST-1e,6.0,False,G,1351,P,0.0
Earth,True,PSO J318.5-22,29.0,False,G,1351,P,0.0
Europa,False,55 Cancri e,27.0,True,A,100,S,3266.0
Europa,True,TRAPPIST-1e,34.0,False,A,100,S,0.0
Europa,True,55 Cancri e,36.0,False,E,545,S,0.0
Earth,False,TRAPPIST-1e,30.0,False,G,1341,S,754.0
Europa,False,TRAPPIST-1e,30.0,False,D,245,S,6872.0
Earth,False,TRAPPIST-1e,21.0,False,F,1598,S,803.0
Earth,False,55 Cancri e,21.0,False,F,1709,P,574.0
Earth,False,55 Cancri e,18.0,False,F,1710,P,698.0
Mars,True,TRAPPIST-1e,11.0,False,F,1711,P,0.0
Mars,False,TRAPPIST-1e,65.0,False,F,1711,P,1399.0
Mars,False,55 Cancri e,25.0,False,F,1711,P,1074.0
Mars,True,55 Cancri e,0.0,False,F,1711,P,0.0
Earth,True,PSO J318.5-22,19.0,False,G,1352,P,0.0
Earth,False,TRAPPIST-1e,23.0,False,F,1713,P,693.0
Earth,False,PSO J318.5-22,55.0,False,E,546,S,790.0
Earth,True,PSO J318.5-22,24.0,False,G,1353,P,0.0
Earth,True,TRAPPIST-1e,18.0,False,G,1356,P,0.0
Earth,True,TRAPPIST-1e,22.0,False,G,1357,P,0.0
Earth,False,TRAPPIST-1e,39.0,False,F,1600,S,803.0
Earth,True,PSO J318.5-22,19.0,False,G,1358,P,0.0
Europa,False,55 Cancri e,33.0,False,C,313,S,6360.0
Earth,True,PSO J318.5-22,14.0,False,G,1359,P,0.0
Mars,False,TRAPPIST-1e,30.0,False,E,531,P,1299.0
Mars,True,TRAPPIST-1e,30.0,False,E,547,S,0.0
Mars,True,TRAPPIST-1e,21.0,False,F,1716,P,0.0
Mars,False,TRAPPIST-1e,45.0,False,F,1716,P,1337.0
Earth,False,TRAPPIST-1e,37.0,False,F,1601,S,690.0
Europa,True,TRAPPIST-1e,33.0,False,E,548,S,0.0
Europa,False,55 Cancri e,37.0,False,E,548,S,3785.0
Earth,False,TRAPPIST-1e,27.0,False,F,1717,P,2653.0
Mars,False,TRAPPIST-1e,38.0,False,D,247,S,953.0
Mars,True,TRAPPIST-1e,16.0,False,D,247,S,0.0
Earth,False,PSO J318.5-22,18.0,False,F,1602,S,2056.0
Europa,True,TRAPPIST-1e,15.0,False,B,323,S,0.0
Europa,True,TRAPPIST-1e,13.0,False,B,323,S,0.0
Earth,True,PSO J318.5-22,19.0,False,G,1361,P,0.0
Europa,True,TRAPPIST-1e,17.0,False,B,326,S,0.0
Earth,False,TRAPPIST-1e,19.0,False,F,1720,P,775.0
Europa,False,55 Cancri e,25.0,False,A,101,S,2927.0
Europa,False,TRAPPIST-1e,26.0,False,A,101,S,3994.0
Earth,True,55 Cancri e,25.0,False,G,1363,P,0.0
Earth,False,TRAPPIST-1e,2.0,False,G,1364,P,0.0
Earth,True,TRAPPIST-1e,2.0,False,G,1364,P,0.0
Earth,True,TRAPPIST-1e,4.0,False,G,1365,P,0.0
Earth,False,55 Cancri e,49.0,False,F,1721,P,777.0
Mars,True,TRAPPIST-1e,61.0,False,F,1604,S,0.0
Mars,False,TRAPPIST-1e,57.0,True,E,549,S,1896.0
Earth,False,55 Cancri e,52.0,False,F,1605,S,753.0
Earth,False,TRAPPIST-1e,22.0,False,F,1606,S,730.0
Mars,True,TRAPPIST-1e,28.0,False,F,1607,S,0.0
Mars,False,TRAPPIST-1e,40.0,False,E,537,P,1298.0
Earth,False,TRAPPIST-1e,13.0,False,F,1608,S,3324.0
Earth,False,TRAPPIST-1e,24.0,False,F,1609,S,702.0
Earth,True,PSO J318.5-22,25.0,False,G,1367,P,0.0
Earth,False,TRAPPIST-1e,25.0,False,E,550,S,791.0
Earth,True,TRAPPIST-1e,46.0,False,G,1368,P,0.0
Earth,True,TRAPPIST-1e,3.0,False,G,1368,P,0.0
Earth,False,TRAPPIST-1e,3.0,False,G,1368,P,0.0
Earth,True,TRAPPIST-1e,3.0,False,G,1368,P,0.0
Earth,False,TRAPPIST-1e,57.0,False,G,1368,P,842.0
Earth,False,TRAPPIST-1e,11.0,False,G,1368,P,0.0
Earth,False,TRAPPIST-1e,20.0,False,F,1722,P,1535.0
Earth,False,55 Cancri e,27.0,False,G,1369,P,3539.0
Earth,True,PSO J318.5-22,14.0,False,G,1370,P,0.0
Earth,False,PSO J318.5-22,24.0,False,F,1610,S,756.0
Earth,False,TRAPPIST-1e,21.0,False,F,1725,P,703.0
Europa,False,55 Cancri e,33.0,True,B,276,P,8434.0
Europa,False,TRAPPIST-1e,32.0,False,D,260,P,2480.0
Earth,False,PSO J318.5-22,22.0,False,G,1371,P,510.0
Europa,True,TRAPPIST-1e,15.0,False,B,329,S,0.0
Europa,True,55 Cancri e,31.0,False,C,315,S,0.0
Europa,True,55 Cancri e,35.0,False,C,316,S,0.0
Earth,True,TRAPPIST-1e,15.0,False,G,1346,S,0.0
Earth,False,TRAPPIST-1e,37.0,False,G,1372,P,1025.0
Earth,False,TRAPPIST-1e,34.0,False,F,1613,S,1394.0
Earth,True,TRAPPIST-1e,19.0,False,G,1373,P,0.0
Earth,False,TRAPPIST-1e,52.0,False,F,1615,S,703.0
Earth,False,TRAPPIST-1e,15.0,False,F,1726,P,3137.0
Earth,False,TRAPPIST-1e,24.0,False,G,1374,P,784.0
Earth,False,TRAPPIST-1e,45.0,False,E,553,S,637.0
Europa,True,55 Cancri e,13.0,False,B,330,S,0.0
Europa,False,TRAPPIST-1e,18.0,False,B,330,S,2890.0
Earth,False,TRAPPIST-1e,19.0,False,F,1618,S,649.0
Earth,True,TRAPPIST-1e,20.0,False,G,1349,S,0.0
Earth,False,TRAPPIST-1e,20.0,False,E,554,S,4272.0
Earth,False,TRAPPIST-1e,27.0,False,F,1619,S,803.0
Earth,False,TRAPPIST-1e,22.0,False,F,1620,S,739.0
Earth,True,PSO J318.5-22,17.0,False,G,1376,P,0.0
Earth,True,55 Cancri e,23.0,False,G,1351,S,0.0
Earth,False,TRAPPIST-1e,29.0,False,F,1621,S,870.0
Europa,True,55 Cancri e,24.0,False,B,277,P,0.0
Earth,True,TRAPPIST-1e,36.0,False,G,1377,P,0.0
Earth,False,TRAPPIST-1e,25.0,False,F,1729,P,969.0
Mars,False,TRAPPIST-1e,32.0,False,F,1624,S,2366.0
Earth,True,55 Cancri e,16.0,False,G,1352,S,0.0
Mars,False,TRAPPIST-1e,32.0,False,E,540,P,1048.0
Earth,False,TRAPPIST-1e,48.0,False,F,1733,P,1573.0
Earth,False,TRAPPIST-1e,25.0,False,F,1734,P,1507.0
Europa,False,55 Cancri e,32.0,False,C,317,S,12668.0
Europa,False,TRAPPIST-1e,50.0,False,C,317,S,3676.0
Mars,False,55 Cancri e,31.0,False,F,1625,S,1997.0
Mars,True,TRAPPIST-1e,27.0,False,F,1625,S,0.0
Europa,False,55 Cancri e,52.0,True,C,279,P,10320.0
Europa,True,TRAPPIST-1e,34.0,False,C,279,P,0.0
Europa,True,55 Cancri e,40.0,False,C,279,P,0.0
Europa,False,TRAPPIST-1e,36.0,False,C,279,P,2791.0
Earth,False,TRAPPIST-1e,19.0,False,G,1354,S,773.0
Europa,True,55 Cancri e,33.0,False,C,280,P,0.0
Europa,False,55 Cancri e,57.0,False,C,319,S,11326.0
Europa,True,55 Cancri e,24.0,False,C,319,S,0.0
Europa,True,55 Cancri e,19.0,False,C,319,S,0.0
Europa,True,TRAPPIST-1e,54.0,False,C,319,S,0.0
Europa,False,TRAPPIST-1e,28.0,False,C,319,S,3444.0
Europa,False,TRAPPIST-1e,26.0,True,C,319,S,5735.0
Earth,True,PSO J318.5-22,43.0,False,G,1355,S,0.0
Earth,False,TRAPPIST-1e,39.0,False,F,1628,S,761.0
Earth,False,TRAPPIST-1e,21.0,False,F,1629,S,672.0
Earth,False,55 Cancri e,24.0,False,F,1630,S,645.0
Mars,False,TRAPPIST-1e,35.0,False,E,542,P,0.0
Mars,True,TRAPPIST-1e,61.0,False,F,1736,P,0.0
Earth,False,TRAPPIST-1e,21.0,False,F,1737,P,702.0
Earth,True,55 Cancri e,14.0,False,G,1379,P,0.0
Mars,False,55 Cancri e,38.0,False,D,263,P,1180.0
Earth,True,55 Cancri e,23.0,False,G,1356,S,0.0
Europa,False,55 Cancri e,66.0,True,E,556,S,3747.0
Earth,True,TRAPPIST-1e,56.0,False,G,1380,P,0.0
Europa,False,55 Cancri e,49.0,False,B,331,S,5133.0
Europa,False,55 Cancri e,21.0,False,B,331,S,11639.0
Mars,False,TRAPPIST-1e,27.0,False,D,252,S,1056.0
Earth,False,TRAPPIST-1e,23.0,False,F,1633,S,1982.0
Earth,False,TRAPPIST-1e,49.0,False,G,1382,P,2329.0
Earth,False,TRAPPIST-1e,38.0,False,G,1382,P,884.0
Europa,True,TRAPPIST-1e,60.0,False,B,332,S,0.0
Earth,True,55 Cancri e,47.0,False,G,1358,S,0.0
Europa,True,TRAPPIST-1e,29.0,True,D,253,S,0.0
Earth,True,TRAPPIST-1e,19.0,False,G,1360,S,0.0
Mars,False,55 Cancri e,35.0,False,F,1635,S,6658.0
Earth,False,TRAPPIST-1e,28.0,False,F,1740,P,732.0
Earth,True,PSO J318.5-22,22.0,False,G,1384,P,0.0
Europa,False,55 Cancri e,37.0,False,C,283,P,6029.0
Mars,False,TRAPPIST-1e,31.0,False,F,1743,P,1348.0
Mars,False,TRAPPIST-1e,33.0,True,D,254,S,3897.0
Europa,False,TRAPPIST-1e,48.0,False,B,279,P,7497.0
Europa,True,55 Cancri e,18.0,False,B,279,P,0.0
Earth,False,TRAPPIST-1e,44.0,False,F,1744,P,2039.0
Earth,True,55 Cancri e,22.0,False,G,1385,P,0.0
Earth,False,TRAPPIST-1e,18.0,False,F,1746,P,739.0
Mars,True,TRAPPIST-1e,48.0,False,F,1747,P,0.0
Mars,True,TRAPPIST-1e,2.0,False,F,1747,P,0.0
Mars,False,TRAPPIST-1e,0.0,False,F,1747,P,0.0
Earth,False,TRAPPIST-1e,43.0,False,G,1364,S,884.0
Earth,False,PSO J318.5-22,51.0,False,G,1365,S,773.0
Earth,False,55 Cancri e,48.0,False,F,1637,S,727.0
Europa,False,TRAPPIST-1e,41.0,False,A,102,S,0.0
Europa,False,55 Cancri e,56.0,False,C,320,S,9328.0
Europa,True,55 Cancri e,26.0,False,B,333,S,0.0
Earth,False,TRAPPIST-1e,21.0,False,G,1369,S,850.0
Earth,False,55 Cancri e,23.0,False,F,1642,S,559.0
Europa,False,55 Cancri e,28.0,False,E,559,S,12244.0
Mars,True,TRAPPIST-1e,40.0,False,F,1643,S,0.0
Mars,False,TRAPPIST-1e,39.0,False,F,1643,S,5617.0
Earth,False,TRAPPIST-1e,24.0,False,F,1645,S,699.0
Mars,False,TRAPPIST-1e,45.0,True,D,266,P,2384.0
Mars,False,55 Cancri e,33.0,False,D,266,P,2147.0
Mars,True,TRAPPIST-1e,19.0,False,E,544,P,0.0
Earth,False,TRAPPIST-1e,15.0,False,F,1647,S,716.0
Earth,False,TRAPPIST-1e,18.0,False,F,1753,P,724.0
Mars,True,TRAPPIST-1e,37.0,False,F,1648,S,0.0
Mars,False,TRAPPIST-1e,19.0,False,E,545,P,0.0
Mars,False,TRAPPIST-1e,17.0,False,F,1756,P,2598.0
Earth,False,PSO J318.5-22,58.0,False,E,547,P,689.0
Europa,False,TRAPPIST-1e,18.0,False,B,280,P,30478.0
Europa,False,55 Cancri e,25.0,True,B,280,P,4841.0
Europa,True,TRAPPIST-1e,39.0,False,B,334,S,0.0
Europa,True,55 Cancri e,40.0,False,B,334,S,0.0
Mars,False,TRAPPIST-1e,27.0,True,E,548,P,2114.0
Mars,False,TRAPPIST-1e,3.0,False,F,1758,P,0.0
Mars,True,TRAPPIST-1e,18.0,False,F,1758,P,0.0
Earth,True,55 Cancri e,18.0,False,G,1391,P,0.0
Earth,False,TRAPPIST-1e,22.0,False,G,1392,P,808.0
Europa,False,TRAPPIST-1e,34.0,False,A,88,P,3733.0
Earth,True,PSO J318.5-22,19.0,False,G,1377,S,0.0
Mars,False,TRAPPIST-1e,26.0,False,F,1651,S,5963.0
Europa,False,TRAPPIST-1e,33.0,False,A,89,P,7780.0
Earth,True,TRAPPIST-1e,18.0,False,G,1378,S,0.0
Mars,True,TRAPPIST-1e,40.0,False,F,1653,S,0.0
Mars,True,TRAPPIST-1e,8.0,False,F,1653,S,0.0
Mars,False,TRAPPIST-1e,54.0,False,F,1653,S,1774.0
Mars,True,TRAPPIST-1e,56.0,False,F,1654,S,0.0
Earth,False,PSO J318.5-22,21.0,False,G,1379,S,615.0
Europa,True,TRAPPIST-1e,25.0,True,C,323,S,0.0
Europa,True,TRAPPIST-1e,33.0,False,C,323,S,0.0
Earth,False,TRAPPIST-1e,22.0,False,F,1655,S,697.0
Mars,False,TRAPPIST-1e,50.0,False,D,259,S,1181.0
Mars,False,55 Cancri e,24.0,False,E,550,P,2134.0
Mars,True,TRAPPIST-1e,59.0,False,E,562,S,0.0
Europa,False,55 Cancri e,26.0,False,D,267,P,3123.0
Europa,False,TRAPPIST-1e,19.0,False,D,268,P,7728.0
Earth,False,TRAPPIST-1e,37.0,False,G,1381,S,883.0
Mars,True,TRAPPIST-1e,22.0,False,E,551,P,0.0
Europa,True,TRAPPIST-1e,44.0,False,C,284,P,0.0
Europa,True,55 Cancri e,25.0,False,C,284,P,0.0
Earth,True,TRAPPIST-1e,23.0,False,G,1382,S,0.0
Earth,True,PSO J318.5-22,39.0,False,G,1394,P,0.0
Earth,False,55 Cancri e,14.0,False,G,1383,S,706.0
Earth,True,TRAPPIST-1e,3.0,False,G,1396,P,0.0
Mars,True,TRAPPIST-1e,21.0,False,F,1765,P,0.0
Europa,False,TRAPPIST-1e,67.0,False,C,324,S,2654.0
Europa,False,TRAPPIST-1e,26.0,False,C,324,S,4713.0
Europa,True,55 Cancri e,33.0,False,C,324,S,0.0
Earth,True,TRAPPIST-1e,18.0,False,G,1386,S,0.0
Earth,False,TRAPPIST-1e,24.0,False,F,1658,S,1388.0
Earth,False,TRAPPIST-1e,26.0,False,E,563,S,788.0
Earth,False,PSO J318.5-22,21.0,False,G,1387,S,2382.0
Earth,False,TRAPPIST-1e,27.0,False,E,564,S,996.0
Earth,True,PSO J318.5-22,15.0,False,G,1398,P,0.0
Earth,False,55 Cancri e,24.0,False,F,1766,P,646.0
Earth,False,55 Cancri e,50.0,False,E,565,S,829.0
Earth,True,55 Cancri e,13.0,False,G,1389,S,0.0
Mars,False,TRAPPIST-1e,43.0,False,F,1767,P,1815.0
Mars,True,55 Cancri e,20.0,False,F,1767,P,0.0
Earth,False,TRAPPIST-1e,21.0,False,F,1768,P,1486.0
Europa,False,55 Cancri e,18.0,False,B,336,S,2064.0
Europa,True,TRAPPIST-1e,16.0,False,B,336,S,0.0
Europa,False,TRAPPIST-1e,47.0,False,E,566,S,5109.0
Mars,False,TRAPPIST-1e,35.0,True,F,1659,S,1276.0
Earth,False,TRAPPIST-1e,46.0,False,F,1661,S,1063.0
Earth,False,TRAPPIST-1e,26.0,False,F,1770,P,871.0
Earth,False,PSO J318.5-22,49.0,False,F,1664,S,704.0
Earth,True,TRAPPIST-1e,28.0,False,G,1391,S,0.0
Mars,True,TRAPPIST-1e,37.0,False,E,553,P,0.0
Earth,False,TRAPPIST-1e,38.0,False,G,1392,S,1822.0
Earth,False,TRAPPIST-1e,18.0,False,E,554,P,1608.0
Mars,True,TRAPPIST-1e,55.0,False,F,1772,P,0.0
Mars,False,TRAPPIST-1e,25.0,False,F,1773,P,7349.0
Earth,True,TRAPPIST-1e,22.0,False,G,1402,P,0.0
Earth,False,TRAPPIST-1e,4.0,False,G,1402,P,0.0
Earth,False,55 Cancri e,3.0,False,G,1402,P,0.0
Mars,True,TRAPPIST-1e,21.0,False,E,567,S,0.0
Mars,False,TRAPPIST-1e,24.0,False,D,260,S,6179.0
Mars,False,TRAPPIST-1e,3.0,False,F,1667,S,0.0
Mars,False,TRAPPIST-1e,19.0,False,F,1667,S,1149.0
Mars,True,TRAPPIST-1e,22.0,False,F,1667,S,0.0
Earth,False,PSO J318.5-22,20.0,False,F,1774,P,629.0
Mars,False,TRAPPIST-1e,18.0,False,F,1775,P,2898.0
Earth,False,TRAPPIST-1e,27.0,False,F,1668,S,879.0
Earth,False,TRAPPIST-1e,29.0,False,F,1668,S,1972.0
Earth,False,55 Cancri e,23.0,False,F,1776,P,2253.0
Europa,True,TRAPPIST-1e,48.0,False,C,325,S,0.0
Europa,False,TRAPPIST-1e,32.0,False,C,325,S,4649.0
Europa,True,TRAPPIST-1e,55.0,False,C,325,S,0.0
Europa,False,55 Cancri e,49.0,False,C,325,S,8852.0
Earth,True,TRAPPIST-1e,15.0,False,G,1404,P,0.0
Earth,True,TRAPPIST-1e,50.0,False,G,1393,S,0.0
Earth,False,TRAPPIST-1e,35.0,False,F,1779,P,861.0
Europa,False,TRAPPIST-1e,29.0,False,A,103,S,10553.0
Europa,False,55 Cancri e,38.0,True,A,103,S,4686.0
Europa,True,55 Cancri e,29.0,True,A,103,S,0.0
Mars,False,TRAPPIST-1e,39.0,False,F,1780,P,1348.0
Mars,False,TRAPPIST-1e,49.0,False,E,568,S,1591.0
Mars,False,TRAPPIST-1e,39.0,False,F,1673,S,1309.0
Earth,False,TRAPPIST-1e,19.0,False,F,1781,P,704.0
Earth,False,TRAPPIST-1e,19.0,False,F,1675,S,2485.0
Earth,False,TRAPPIST-1e,14.0,False,G,1394,S,6137.0
Earth,False,TRAPPIST-1e,40.0,False,G,1395,S,909.0
Mars,True,TRAPPIST-1e,6.0,False,F,1783,P,0.0
Mars,False,TRAPPIST-1e,41.0,False,D,269,P,1955.0
Mars,False,TRAPPIST-1e,37.0,False,E,556,P,0.0
Earth,False,TRAPPIST-1e,31.0,False,F,1677,S,971.0
Earth,False,TRAPPIST-1e,8.0,False,G,1397,S,0.0
Earth,False,TRAPPIST-1e,55.0,False,F,1677,S,962.0
Earth,True,PSO J318.5-22,16.0,False,G,1398,S,0.0
Europa,False,55 Cancri e,29.0,False,A,90,P,2570.0
Earth,False,TRAPPIST-1e,40.0,False,G,1406,P,443.0
Mars,False,TRAPPIST-1e,21.0,False,F,1784,P,4975.0
Mars,False,TRAPPIST-1e,34.0,False,F,1787,P,2598.0
Mars,False,TRAPPIST-1e,1.0,False,F,1787,P,0.0
Mars,False,TRAPPIST-1e,1.0,False,F,1787,P,0.0
Earth,False,PSO J318.5-22,42.0,False,F,1679,S,569.0
Earth,False,TRAPPIST-1e,18.0,False,F,1788,P,716.0
Earth,True,55 Cancri e,21.0,False,G,1400,S,0.0
Earth,True,PSO J318.5-22,18.0,False,G,1409,P,0.0
Earth,True,PSO J318.5-22,27.0,False,G,1410,P,0.0
Earth,True,TRAPPIST-1e,13.0,False,G,1411,P,0.0
Earth,False,TRAPPIST-1e,10.0,False,G,1411,P,0.0
Earth,True,TRAPPIST-1e,8.0,False,G,1411,P,0.0
Mars,False,TRAPPIST-1e,40.0,False,F,1683,S,1309.0
Europa,True,PSO J318.5-22,35.0,False,C,326,S,0.0
Mars,False,TRAPPIST-1e,13.0,False,F,1684,S,1880.0
Mars,False,55 Cancri e,19.0,False,F,1789,P,1986.0
Earth,False,TRAPPIST-1e,44.0,False,F,1685,S,1571.0
Earth,False,PSO J318.5-22,28.0,False,G,1413,P,679.0
Earth,False,TRAPPIST-1e,36.0,False,F,1687,S,901.0
Mars,False,TRAPPIST-1e,50.0,False,D,270,P,1724.0
Earth,False,PSO J318.5-22,20.0,False,F,1793,P,648.0
Earth,False,TRAPPIST-1e,38.0,False,F,1689,S,730.0
Europa,False,TRAPPIST-1e,33.0,True,A,104,S,4073.0
Europa,False,55 Cancri e,54.0,False,A,104,S,5186.0
Earth,False,55 Cancri e,23.0,False,F,1690,S,1346.0
Europa,True,55 Cancri e,65.0,False,B,337,S,0.0
Mars,True,TRAPPIST-1e,51.0,False,E,558,P,0.0
Mars,False,TRAPPIST-1e,36.0,False,E,558,P,2099.0
Earth,False,TRAPPIST-1e,38.0,False,F,1794,P,3182.0
Earth,False,55 Cancri e,28.0,False,F,1797,P,692.0
Earth,False,TRAPPIST-1e,55.0,False,G,1416,P,782.0
Earth,False,TRAPPIST-1e,23.0,False,F,1798,P,1299.0
Earth,False,PSO J318.5-22,38.0,False,F,1798,P,671.0
Earth,True,55 Cancri e,18.0,False,G,1416,P,0.0
Earth,True,PSO J318.5-22,32.0,False,G,1416,P,0.0
Earth,False,TRAPPIST-1e,62.0,False,G,1416,P,756.0
Europa,False,TRAPPIST-1e,66.0,False,E,559,P,4173.0
Earth,False,TRAPPIST-1e,19.0,False,F,1691,S,609.0
Earth,False,TRAPPIST-1e,20.0,False,F,1799,P,935.0
Mars,True,TRAPPIST-1e,18.0,False,F,1800,P,0.0
Europa,True,TRAPPIST-1e,14.0,False,A,91,P,0.0
Europa,False,55 Cancri e,49.0,False,A,91,P,4276.0
Europa,False,TRAPPIST-1e,49.0,False,A,91,P,2492.0
Earth,False,TRAPPIST-1e,53.0,False,E,570,S,1620.0
Mars,False,TRAPPIST-1e,31.0,False,E,562,P,1049.0
Earth,False,TRAPPIST-1e,18.0,False,F,1804,P,777.0
Earth,False,TRAPPIST-1e,24.0,False,F,1694,S,599.0
Mars,False,TRAPPIST-1e,35.0,False,D,272,P,2759.0
Earth,False,TRAPPIST-1e,27.0,False,F,1805,P,634.0
Earth,False,TRAPPIST-1e,38.0,False,F,1805,P,803.0
Earth,False,TRAPPIST-1e,23.0,False,F,1805,P,1235.0
Europa,True,55 Cancri e,38.0,False,D,265,S,0.0
Earth,False,TRAPPIST-1e,28.0,False,G,1409,S,1700.0
Mars,False,TRAPPIST-1e,25.0,False,F,1695,S,736.0
Mars,False,TRAPPIST-1e,45.0,False,F,1695,S,1226.0
Earth,False,TRAPPIST-1e,30.0,False,G,1410,S,808.0
Mars,True,55 Cancri e,25.0,False,F,1697,S,0.0
Mars,True,TRAPPIST-1e,24.0,False,F,1807,P,0.0
Mars,False,TRAPPIST-1e,44.0,False,F,1700,S,2092.0
Earth,False,TRAPPIST-1e,6.0,False,F,1808,P,0.0
Earth,True,TRAPPIST-1e,0.0,False,F,1808,P,0.0
Earth,False,TRAPPIST-1e,37.0,False,F,1808,P,1046.0
Earth,False,TRAPPIST-1e,15.0,False,F,1808,P,999.0
Earth,False,TRAPPIST-1e,0.0,False,F,1808,P,0.0
Earth,False,TRAPPIST-1e,17.0,False,F,1808,P,876.0
Earth,False,TRAPPIST-1e,58.0,False,G,1421,P,811.0
Mars,False,TRAPPIST-1e,29.0,False,D,274,P,1050.0
Earth,True,TRAPPIST-1e,24.0,False,G,1412,S,0.0
Earth,False,TRAPPIST-1e,40.0,False,E,574,S,862.0
Earth,False,TRAPPIST-1e,30.0,False,G,1414,S,907.0
Earth,False,TRAPPIST-1e,20.0,False,G,1415,S,809.0
Mars,True,TRAPPIST-1e,36.0,False,D,276,P,0.0
Earth,False,TRAPPIST-1e,4.0,False,G,1422,P,0.0
Europa,True,55 Cancri e,59.0,False,B,284,P,0.0
Earth,False,55 Cancri e,4.0,False,G,1417,S,0.0
Earth,False,TRAPPIST-1e,23.0,False,E,576,S,788.0
Europa,False,55 Cancri e,25.0,False,D,277,P,5822.0
Earth,False,PSO J318.5-22,20.0,False,F,1812,P,653.0
Earth,False,TRAPPIST-1e,22.0,False,E,563,P,687.0
Earth,False,TRAPPIST-1e,6.0,False,G,1418,S,0.0
Earth,False,TRAPPIST-1e,14.0,False,F,1704,S,901.0
Earth,True,TRAPPIST-1e,4.0,False,G,1418,S,0.0
Earth,False,TRAPPIST-1e,37.0,False,F,1704,S,724.0
Earth,False,TRAPPIST-1e,14.0,False,F,1704,S,1582.0
Earth,False,TRAPPIST-1e,34.0,False,F,1704,S,803.0
Earth,True,55 Cancri e,3.0,False,G,1418,S,0.0
Earth,False,PSO J318.5-22,18.0,False,F,1705,S,701.0
Earth,False,TRAPPIST-1e,27.0,False,F,1706,S,2050.0
Earth,False,TRAPPIST-1e,19.0,False,G,1419,S,908.0
Earth,False,TRAPPIST-1e,37.0,False,F,1707,S,701.0
Europa,True,TRAPPIST-1e,29.0,False,D,266,S,0.0
Earth,False,PSO J318.5-22,37.0,False,F,1815,P,684.0
Mars,False,TRAPPIST-1e,32.0,False,F,1708,S,1444.0
Earth,False,PSO J318.5-22,22.0,False,G,1420,S,617.0
Earth,False,TRAPPIST-1e,38.0,False,F,1816,P,2736.0
Earth,False,TRAPPIST-1e,24.0,False,F,1817,P,2136.0
Earth,False,PSO J318.5-22,63.0,False,E,577,S,2402.0
Mars,True,TRAPPIST-1e,23.0,False,E,564,P,0.0
Earth,False,55 Cancri e,20.0,False,F,1818,P,1292.0
Europa,True,55 Cancri e,15.0,False,B,340,S,0.0
Europa,True,55 Cancri e,29.0,False,B,340,S,0.0
Earth,False,TRAPPIST-1e,19.0,False,G,1426,P,626.0
Earth,True,PSO J318.5-22,28.0,False,G,1427,P,0.0
Earth,False,TRAPPIST-1e,44.0,False,G,1428,P,883.0
Earth,True,TRAPPIST-1e,13.0,False,G,1429,P,0.0
Earth,False,TRAPPIST-1e,45.0,False,E,565,P,657.0
Europa,False,55 Cancri e,25.0,False,A,92,P,2201.0
Mars,True,TRAPPIST-1e,19.0,False,F,1710,S,0.0
Earth,False,TRAPPIST-1e,29.0,False,F,1819,P,863.0
Earth,True,55 Cancri e,21.0,False,G,1422,S,0.0
Europa,False,55 Cancri e,13.0,False,C,290,P,9770.0
Europa,False,55 Cancri e,25.0,False,C,290,P,6561.0
Europa,False,TRAPPIST-1e,46.0,False,C,290,P,3186.0
Earth,False,55 Cancri e,37.0,False,F,1820,P,895.0
Mars,False,TRAPPIST-1e,29.0,False,E,578,S,2098.0
Mars,True,TRAPPIST-1e,21.0,False,F,1712,S,0.0
Mars,True,TRAPPIST-1e,13.0,False,F,1713,S,0.0
Earth,True,55 Cancri e,15.0,False,G,1424,S,0.0
Earth,False,TRAPPIST-1e,42.0,False,F,1715,S,796.0
Earth,False,TRAPPIST-1e,26.0,False,F,1821,P,1112.0
Earth,True,TRAPPIST-1e,19.0,False,G,1430,P,0.0
Earth,False,55 Cancri e,50.0,False,F,1716,S,2457.0
Mars,True,TRAPPIST-1e,28.0,False,F,1822,P,0.0
Europa,False,TRAPPIST-1e,24.0,False,D,267,S,3061.0
Earth,False,55 Cancri e,19.0,False,E,579,S,718.0
